pair,method,group_a,group_b,logZ_a,logZ_b,logBF_a_minus_b,abs_logBF,minuslogpost_min_a,minuslogpost_min_b,map_logpost_gap_a_minus_b,null_label,iteration
native_combined_random_split_perm121,full_covariance_laplace,native_combined_random_split_perm121_A,native_combined_random_split_perm121_B,-754.0568247953264,-754.3646490592826,0.3078242639561495,0.3078242639561495,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,121
native_combined_random_split_perm121,diagonal_covariance_laplace,native_combined_random_split_perm121_A,native_combined_random_split_perm121_B,-754.0552264455397,-754.3640319291527,0.3088054836130141,0.3088054836130141,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,121
native_combined_random_split_perm121,iqr_diagonal_laplace,native_combined_random_split_perm121_A,native_combined_random_split_perm121_B,-755.4241494245356,-755.3397260786575,-0.08442334587812184,0.08442334587812184,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,121
native_combined_random_split_perm122,full_covariance_laplace,native_combined_random_split_perm122_A,native_combined_random_split_perm122_B,-753.8850487651545,-754.8477956945421,0.9627469293876629,0.9627469293876629,729.84925,729.91096,0.06171000000006188,native_combined_random_split,122
native_combined_random_split_perm122,diagonal_covariance_laplace,native_combined_random_split_perm122_A,native_combined_random_split_perm122_B,-753.883018037901,-754.8475633986812,0.964545360780221,0.964545360780221,729.84925,729.91096,0.06171000000006188,native_combined_random_split,122
native_combined_random_split_perm122,iqr_diagonal_laplace,native_combined_random_split_perm122_A,native_combined_random_split_perm122_B,-755.3192644753401,-755.4583073263386,0.13904285099852132,0.13904285099852132,729.84925,729.91096,0.06171000000006188,native_combined_random_split,122
native_combined_random_split_perm123,full_covariance_laplace,native_combined_random_split_perm123_A,native_combined_random_split_perm123_B,-755.3077335942692,-753.8279321845386,-1.4798014097306122,1.4798014097306122,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,123
native_combined_random_split_perm123,diagonal_covariance_laplace,native_combined_random_split_perm123_A,native_combined_random_split_perm123_B,-755.3067596665504,-753.8263927573842,-1.4803669091662641,1.4803669091662641,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,123
native_combined_random_split_perm123,iqr_diagonal_laplace,native_combined_random_split_perm123_A,native_combined_random_split_perm123_B,-755.5023723640732,-755.344224472002,-0.1581478920711561,0.1581478920711561,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,123
native_combined_random_split_perm124,full_covariance_laplace,native_combined_random_split_perm124_A,native_combined_random_split_perm124_B,-754.613128836395,-753.9748969000041,-0.6382319363909801,0.6382319363909801,729.84925,729.9268,0.0775499999999738,native_combined_random_split,124
native_combined_random_split_perm124,diagonal_covariance_laplace,native_combined_random_split_perm124_A,native_combined_random_split_perm124_B,-754.6116173711042,-753.9739839304908,-0.6376334406133992,0.6376334406133992,729.84925,729.9268,0.0775499999999738,native_combined_random_split,124
native_combined_random_split_perm124,iqr_diagonal_laplace,native_combined_random_split_perm124_A,native_combined_random_split_perm124_B,-755.3804178874146,-755.4164473012252,0.0360294138105246,0.0360294138105246,729.84925,729.9268,0.0775499999999738,native_combined_random_split,124
native_combined_random_split_perm125,full_covariance_laplace,native_combined_random_split_perm125_A,native_combined_random_split_perm125_B,-754.4165869174564,-754.0364985909929,-0.3800883264634649,0.3800883264634649,729.97341,729.84925,-0.12415999999996075,native_combined_random_split,125
native_combined_random_split_perm125,diagonal_covariance_laplace,native_combined_random_split_perm125_A,native_combined_random_split_perm125_B,-754.4154818990968,-754.0353913965029,-0.38009050259393007,0.38009050259393007,729.97341,729.84925,-0.12415999999996075,native_combined_random_split,125
native_combined_random_split_perm125,iqr_diagonal_laplace,native_combined_random_split_perm125_A,native_combined_random_split_perm125_B,-755.4869868687512,-755.3355056592766,-0.1514812094745821,0.1514812094745821,729.97341,729.84925,-0.12415999999996075,native_combined_random_split,125
native_combined_random_split_perm126,full_covariance_laplace,native_combined_random_split_perm126_A,native_combined_random_split_perm126_B,-754.2409071419622,-754.1231965615922,-0.11771058037004423,0.11771058037004423,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,126
native_combined_random_split_perm126,diagonal_covariance_laplace,native_combined_random_split_perm126_A,native_combined_random_split_perm126_B,-754.2387803320348,-754.1225580702946,-0.11622226174017669,0.11622226174017669,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,126
native_combined_random_split_perm126,iqr_diagonal_laplace,native_combined_random_split_perm126_A,native_combined_random_split_perm126_B,-755.4092754398324,-755.3664057456105,-0.04286969422196307,0.04286969422196307,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,126
native_combined_random_split_perm127,full_covariance_laplace,native_combined_random_split_perm127_A,native_combined_random_split_perm127_B,-754.0698364784208,-754.3068634361027,0.23702695768190551,0.23702695768190551,729.84925,729.91096,0.06171000000006188,native_combined_random_split,127
native_combined_random_split_perm127,diagonal_covariance_laplace,native_combined_random_split_perm127_A,native_combined_random_split_perm127_B,-754.0687232904643,-754.3056089843518,0.23688569388752967,0.23688569388752967,729.84925,729.91096,0.06171000000006188,native_combined_random_split,127
native_combined_random_split_perm127,iqr_diagonal_laplace,native_combined_random_split_perm127_A,native_combined_random_split_perm127_B,-755.3299584356282,-755.4503042696507,0.120345834022487,0.120345834022487,729.84925,729.91096,0.06171000000006188,native_combined_random_split,127
native_combined_random_split_perm128,full_covariance_laplace,native_combined_random_split_perm128_A,native_combined_random_split_perm128_B,-754.1968021165642,-754.230481901993,0.033679785428830655,0.033679785428830655,729.84925,729.97341,0.12415999999996075,native_combined_random_split,128
native_combined_random_split_perm128,diagonal_covariance_laplace,native_combined_random_split_perm128_A,native_combined_random_split_perm128_B,-754.1962683573316,-754.2287252838735,0.0324569265418404,0.0324569265418404,729.84925,729.97341,0.12415999999996075,native_combined_random_split,128
native_combined_random_split_perm128,iqr_diagonal_laplace,native_combined_random_split_perm128_A,native_combined_random_split_perm128_B,-755.3896229042339,-755.4333070091351,0.043684104901217324,0.043684104901217324,729.84925,729.97341,0.12415999999996075,native_combined_random_split,128
native_combined_random_split_perm129,full_covariance_laplace,native_combined_random_split_perm129_A,native_combined_random_split_perm129_B,-754.9895926515369,-753.8371348231885,-1.1524578283483606,1.1524578283483606,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,129
native_combined_random_split_perm129,diagonal_covariance_laplace,native_combined_random_split_perm129_A,native_combined_random_split_perm129_B,-754.9884375653353,-753.8339665109306,-1.1544710544046666,1.1544710544046666,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,129
native_combined_random_split_perm129,iqr_diagonal_laplace,native_combined_random_split_perm129_A,native_combined_random_split_perm129_B,-755.4384420226207,-755.3561084301123,-0.08233359250846206,0.08233359250846206,729.91096,729.84925,-0.06171000000006188,native_combined_random_split,129
native_combined_random_split_perm130,full_covariance_laplace,native_combined_random_split_perm130_A,native_combined_random_split_perm130_B,-754.144186474482,-754.2201712495951,0.07598477511305646,0.07598477511305646,729.84925,729.91096,0.06171000000006188,native_combined_random_split,130
native_combined_random_split_perm130,diagonal_covariance_laplace,native_combined_random_split_perm130_A,native_combined_random_split_perm130_B,-754.1434907269966,-754.2187375616684,0.07524683467181603,0.07524683467181603,729.84925,729.91096,0.06171000000006188,native_combined_random_split,130
native_combined_random_split_perm130,iqr_diagonal_laplace,native_combined_random_split_perm130_A,native_combined_random_split_perm130_B,-755.3480535773151,-755.4164231436442,0.06836956632912461,0.06836956632912461,729.84925,729.91096,0.06171000000006188,native_combined_random_split,130
native_combined_random_split_perm131,full_covariance_laplace,native_combined_random_split_perm131_A,native_combined_random_split_perm131_B,-754.374920353628,-754.0702101481993,-0.3047102054287052,0.3047102054287052,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,131
native_combined_random_split_perm131,diagonal_covariance_laplace,native_combined_random_split_perm131_A,native_combined_random_split_perm131_B,-754.3744151032438,-754.0683375115384,-0.30607759170538884,0.30607759170538884,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,131
native_combined_random_split_perm131,iqr_diagonal_laplace,native_combined_random_split_perm131_A,native_combined_random_split_perm131_B,-755.478028088865,-755.3521617244745,-0.1258663643905038,0.1258663643905038,729.96766,729.84925,-0.11841000000003987,native_combined_random_split,131
native_combined_random_split_perm132,full_covariance_laplace,native_combined_random_split_perm132_A,native_combined_random_split_perm132_B,-754.383418641918,-754.0600926406485,-0.32332600126949274,0.32332600126949274,729.84925,729.91096,0.06171000000006188,native_combined_random_split,132
native_combined_random_split_perm132,diagonal_covariance_laplace,native_combined_random_split_perm132_A,native_combined_random_split_perm132_B,-754.3825071936766,-754.0587718660477,-0.3237353276289241,0.3237353276289241,729.84925,729.91096,0.06171000000006188,native_combined_random_split,132
native_combined_random_split_perm132,iqr_diagonal_laplace,native_combined_random_split_perm132_A,native_combined_random_split_perm132_B,-755.3644345458234,-755.3982418792593,0.033807333435902365,0.033807333435902365,729.84925,729.91096,0.06171000000006188,native_combined_random_split,132
native_combined_random_split_perm133,full_covariance_laplace,native_combined_random_split_perm133_A,native_combined_random_split_perm133_B,-754.3614842518726,-754.0669351958511,-0.2945490560215376,0.2945490560215376,729.84925,729.91096,0.06171000000006188,native_combined_random_split,133
native_combined_random_split_perm133,diagonal_covariance_laplace,native_combined_random_split_perm133_A,native_combined_random_split_perm133_B,-754.3610249078138,-754.0652210457507,-0.2958038620630532,0.2958038620630532,729.84925,729.91096,0.06171000000006188,native_combined_random_split,133
native_combined_random_split_perm133,iqr_diagonal_laplace,native_combined_random_split_perm133_A,native_combined_random_split_perm133_B,-755.3397988665207,-755.4471775502932,0.10737868377248105,0.10737868377248105,729.84925,729.91096,0.06171000000006188,native_combined_random_split,133
native_combined_random_split_perm134,full_covariance_laplace,native_combined_random_split_perm134_A,native_combined_random_split_perm134_B,-753.9510771951718,-754.597855596989,0.6467784018171869,0.6467784018171869,729.84925,729.91096,0.06171000000006188,native_combined_random_split,134
native_combined_random_split_perm134,diagonal_covariance_laplace,native_combined_random_split_perm134_A,native_combined_random_split_perm134_B,-753.9491003220028,-754.5964876102079,0.6473872882050955,0.6473872882050955,729.84925,729.91096,0.06171000000006188,native_combined_random_split,134
native_combined_random_split_perm134,iqr_diagonal_laplace,native_combined_random_split_perm134_A,native_combined_random_split_perm134_B,-755.4041124495085,-755.368272704579,-0.035839744929489825,0.035839744929489825,729.84925,729.91096,0.06171000000006188,native_combined_random_split,134
